,text,name,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index
223, Sector 70 Market is a small but vibrant market that offers a range of shops and services.,['Sector 70 Market'],59.0,59.0,,,
224," VR Surat Mall is a large mall that offers a range of stores, restaurants, and a cinema. ",['VR Surat Mall'],60.0,60.0,,,
225, Central Mall is another popular mall in the city that houses a range of stores and food outlets. ,['Central Mall'],61.0,61.0,,,
226, Rander Road is a bustling street market known for its affordable clothing and accessories. ,['Rander Road'],62.0,62.0,,,
227, Millennium Market is a great place to shop for traditional Indian wear and accessories. ,['Millennium Market'],63.0,63.0,,,
228, Raghuvir Textile Mall is a popular destination for textiles and fabrics. ,['Raghuvir Textile Mall'],64.0,64.0,,,
229," Big Bazaar is a chain store that offers a range of household essentials, clothing, and electronics. ",['Big Bazaar'],65.0,65.0,,,
230," Dumas Road is a popular spot for high-end fashion shopping, with stores like Gucci and Louis Vuitton. ",['Dumas Road'],66.0,66.0,,,
231," Surat Textile Market is one of the largest textile markets in the world, offering a range of fabrics and textiles at wholesale prices. ",['Surat Textile Market'],67.0,67.0,,,
232, Sahara Darwaja is a popular market for buying traditional Gujarati sarees and clothing. ,['Sahara Darwaja'],68.0,68.0,,,
233," Ghod Dod Road is a busy street market that offers a range of clothing, accessories, and street food.",['Ghod Dod Road'],69.0,69.0,,,
234," Patna One Mall is a popular destination for shopping and entertainment, with a range of stores, restaurants, and a cinema. ",['Patna One Mall'],70.0,70.0,,,
235," P&M Mall is another popular mall in the city that offers a variety of stores, restaurants, and a bowling alley. ",['P&M Mall'],71.0,71.0,,,
236," Hathwa Market is a bustling street market known for its wide variety of clothing, accessories, and home goods. ",['Hathwa Market'],72.0,72.0,,,
237," Patna Market is one of the oldest markets in the city, with a range of stalls selling everything from spices to handicrafts. ",['Patna Market'],73.0,73.0,,,
238," Maurya Lok Complex is a large shopping center that offers a range of stores, including a popular bookstore and a toy store. ",['Maurya Lok Complex'],74.0,74.0,,,
239, Indira Market is a busy shopping area known for its affordable clothing and jewelry. ,['Indira Market'],75.0,75.0,,,
240," Fraser Road is a popular destination for high-end fashion shopping, with stores like Raymond and Fabindia. ",['Fraser Road'],76.0,76.0,,,
241, Mauja Bhawanipur is a great place to shop for traditional Bihari handicrafts and souvenirs. ,['Mauja Bhawanipur'],77.0,77.0,,,
242," Ashiana Nagar Market is a bustling street market that offers a range of clothing, accessories, and street food. ",['Ashiana Nagar Market'],78.0,78.0,,,
243," Pataliputra Colony Market is a popular spot for grocery shopping, with a range of stores selling fresh produce and household essentials",['Pataliputra Colony Market'],79.0,79.0,,,
244,"Hazratganj is a popular shopping district that offers a variety of stores, including some of the top Indian brands, such as Fabindia and Hidesign. ",['Hazratganj'],80.0,80.0,,,
245, Aminabad is a bustling market area that sells everything from traditional clothing to delicious street food. ,['Aminabad'],81.0,81.0,,,
246, Nakhas Market is known for its beautiful Chikan embroidery and other traditional Lucknowi handicrafts. ,['Nakhas Market'],82.0,82.0,,,
247," Chowk Market is one of the oldest markets in Lucknow, with a range of stores selling everything from jewelry to spices. ",['Chowk Market'],83.0,83.0,,,
248," Janpath Market is a great destination for budget shopping, with a range of stalls selling clothing, accessories, and souvenirs. ",['Janpath Market'],84.0,84.0,,,
249, Yahiyaganj is a wholesale market that is known for its beautiful textiles and handicrafts. ,['Yahiyaganj'],85.0,85.0,,,
250," Bhoothnath Market is a popular destination for electronics shopping, with a range of stores selling everything from smartphones to home appliances. ",['Bhoothnath Market'],86.0,86.0,,,
251," Alambagh Market is a great spot for shopping for traditional Lucknowi clothing, such as the famous Chikankari and Zardozi embroidery. ",['Alambagh Market'],87.0,87.0,,,
252," Kapoorthala is another popular market area that offers a variety of stores selling clothing, accessories, and household goods. ",['Kapoorthala'],88.0,88.0,,,
253," Gomti Nagar is a newer market area that is known for its high-end shopping and luxury brands, such as Gucci and Louis Vuitton",['Gomti Nagar'],89.0,89.0,,,
254," Pooja Sweets is a popular spot for traditional Indian sweets, such as laddus and barfis. ",['Pooja Sweets'],90.0,90.0,,,
255, Jay Bhavani Sweets is known for its fresh and delicious jalebis and other sweets. ,['Jay Bhavani Sweets'],91.0,91.0,,,
256," Dinesh Farsan is a great destination for savory snacks as well as sweets, with a range of options available. ",['Dinesh Farsan'],92.0,92.0,,,
257, Rajeshri Sweets is a popular spot for milk-based sweets such as ras malai and gulab jamun. ,['Rajeshri Sweets'],93.0,93.0,,,
258," Ramji Sweets is known for its delicious and innovative flavors of ice cream, as well as traditional Indian sweets. ",['Ramji Sweets'],94.0,94.0,,,
259," Shivam Sweets is another popular spot for traditional sweets, including a range of sugar-free options. ",['Shivam Sweets'],95.0,95.0,,,
260, Sai Kripa Sweets is known for its delicious and fresh kaju katli and other nut-based sweets. ,['Sai Kripa Sweets'],96.0,96.0,,,
261," Shivam Bakery and Sweets is a great destination for baked goods as well as sweets, with a range of options available. ",['Shivam Bakery and Sweets'],97.0,97.0,,,
262, Adarsh Sweets is a popular spot for festival sweets such as modak and kaju katli. ,['Adarsh Sweets'],98.0,98.0,,,
263, Gokul Sweets is known for its delicious and innovative flavors of milk-based sweets such as peda and burfi.,['Gokul Sweets'],99.0,99.0,,,
264,"Nathu's Sweets is a popular spot known for its range of sweets, snacks, and chaat. ","[""Nathu's Sweets""]",100.0,100.0,,,
265, Bengali Sweet House is a well-known destination for Bengali sweets such as rasgulla and sandesh. ,['Bengali Sweet House'],101.0,101.0,,,
266," Chaina Ram is another popular spot for traditional Indian sweets, with a focus on milk-based sweets such as burfi and peda. ",['Chaina Ram'],102.0,102.0,,,
267," Annapurna Sweets is known for its fresh and delicious sweets, including a range of sugar-free options. ",['Annapurna Sweets'],103.0,103.0,,,
268," Ghantewala Halwai is one of Delhi's oldest and most famous sweet shops, known for its delicious and unique sweets such as sohan halwa and besan laddu. ",['Ghantewala Halwai'],104.0,104.0,,,
269, Bikanervala is a popular chain of sweet shops that offers a range of Indian sweets as well as snacks and meals. ,['Bikanervala'],105.0,105.0,,,
270," Kuremal Mohan Lal Kulfi Wale is a famous destination for kulfi, a traditional Indian frozen dessert. ",['Kuremal Mohan Lal Kulfi Wale'],106.0,106.0,,,
271," Shyam Sweets is known for its delicious and innovative flavors of sweets, including a range of seasonal treats. ",['Shyam Sweets'],107.0,107.0,,,
272, Balaram Mullick & Radharaman Mullick Sweets is a popular spot for Bengali sweets such as mishti doi and chom chom. ,['Balaram Mullick & Radharaman Mullick Sweets'],108.0,108.0,,,
273," Karim's is known for its delicious and aromatic mithai, with a range of options available","[""Karim's""]",109.0,109.0,,,
274,"Looking for a fun night out? Check out some of these local bars! First up is The Blind Tiger, a classic pub with a cozy atmosphere and great drinks. For a more upscale experience, head to The Oak Room, known for its craft cocktails and sleek decor. If you're in the mood for live music, don't miss The Purple Turtle, a favorite spot among locals. The Blue Parrot is another great option for music lovers, featuring everything from rock to jazz. If you're looking for a chill spot to grab a beer and watch the game, try The Sports Bar. Other notable mentions include The Rusty Anchor, The Tipsy Bear, The Red Fox, The Golden Lion, and The Green Dragon. With so many great choices, the only problem is deciding where to go! ","['The Blind Tiger', 'The Oak Room', 'The Purple Turtle', 'The Blue Parrot', 'The Sports Bar', 'The Rusty Anchor', 'The Tipsy Bear', 'The Red Fox', 'The Golden Lion', 'The Green Dragon']",110.0,110.0,,,
275,"If you're a foodie, you'll love the variety of local food shops in our area! Start your day off right with a cup of coffee from The Beanery or The Daily Grind. For a quick breakfast on the go, try The Bagel Shop or The Donut Hole. ","['The Beanery', 'The Daily Grind', 'The Bagel Shop', 'The Donut Hole']",111.0,111.0,,,
276,"When lunchtime rolls around, head to The Sandwich Spot for a classic deli sandwich, or The Noodle House for some delicious Asian cuisine. The Taco Stand and The Burrito Joint are both excellent choices for a quick and tasty Mexican lunch. For something a little more upscale, check out The Bistro, where you'll find French-inspired dishes made with locally sourced ingredients.  ","['The Sandwich Spot', 'The Noodle House', 'The Taco Stand', 'The Burrito Joint', 'The Bistro']",112.0,112.0,,,
277," If you're in the mood for Italian food, you can't go wrong with The Pasta House or The Pizza Joint. Craving some barbecue? Head to The Rib Shack for some mouthwatering ribs and brisket. Other great options include The Seafood Market, The Spice Bazaar, The Cheese Shop, The Sweet Tooth Bakery, The Juice Bar, The Ice Cream Parlor, The Candy Store, The Farmer's Market, and The Health Food Store. With so many delicious options, you're sure to find something that hits the spot!""

 ","['The Pasta House', 'The Pizza Joint', 'The Rib Shack', 'The Seafood Market', 'The Spice Bazaar', 'The Cheese Shop', 'The Sweet Tooth Bakery', 'The Juice Bar', 'The Ice Cream Parlor', 'The Candy Store', ""The Farmer's Market"", 'The Health Food Store']",113.0,113.0,,,
278,"Chandigarh is known for its vibrant food scene, and there's no shortage of amazing local food places to check out. Start your day off right with a cup of chai from Nik Baker's or The Coffee Bean & Tea Leaf.  ","[""Nik Baker's"", 'The Coffee Bean & Tea Leaf']",114.0,114.0,,,
279,"For a classic Punjabi breakfast, head to Gopal's or Pal Dhaba. When lunchtime rolls around, try the street food at Sector 17 or Sector 22 market, where you'll find chaat, chhole bhature, and other tasty snacks. If you're in the mood for something more substantial, head to Saffron or Dera, both of which offer amazing Punjabi thalis. For some delicious South Indian fare, check out Sagar Ratna or Banana Leaf. The Chinese food at Black Lotus and Mainland China is also not to be missed. For a more upscale dining experience, try The Great Kabab Factory or Virgin Courtyard. Other great options include Kebab Khan, Oven Fresh, Giani's, Gopal Sweets, The Backpacker's Cafe, The Chai Bar, Whistling Duck, and Cafe JC's. With so many amazing local food places to choose from, your taste buds are sure to be delighted!""
 ","[""Gopal's"", 'Pal Dhaba', 'Saffron', 'Dera', 'Sagar Ratna', 'Banana Leaf', 'Black Lotus', 'Mainland China', 'The Great Kabab Factory', 'Virgin Courtyard', 'Kebab Khan', 'Oven Fresh', ""Giani's"", 'Gopal Sweets', ""The Backpacker's Cafe"", 'The Chai Bar', 'Whistling Duck', ""Cafe JC's"", 'Sector 17 market', 'Sector 22 market', 'Chaat Bhandar', 'Kanha Sweets', 'Baba Dairy', 'Dumpling Hood', 'Noodle Shack', 'Theos', 'Nikku Chhole Bhature', 'Garg Chaat']",115.0,115.0,,,
280," Mota Varachha in Surat is known for its delicious street food, and there are many local food places to explore. Start your day with a hearty breakfast at Janta Sandwich Centre, known for its tasty sandwiches and vada pav. For some mouth-watering Gujarati snacks, head to Gopal Locho Khaman House or Raju Omlet.","['Janta Sandwich Centre', 'Gopal Locho Khaman House', 'Raju Omlet']",116.0,116.0,,,
281," If you're in the mood for some pizza, Jashuben's Pizza is a must-visit. Maruti Vada Pav and Shreenathji Pav Bhaji are also great options for a quick bite. For some refreshing dairy products, check out Bansi Dairy and Shree Ram Dairy. Rander's Bites is a popular food stall that offers a range of delicious snacks, including Chinese bhel and cheese garlic bread. And if you're looking for some authentic Kathiyawadi food, Kathiyawadi Khadki is the perfect place to try out dishes like the famous dabeli and bhakri. With so many options to choose from, you're sure to find something to satisfy your cravings ","[""Jashuben's Pizza"", 'Maruti Vada Pav', 'Shreenathji Pav Bhaji', 'Bansi Dairy', 'Shree Ram Dairy', ""Rander's Bites"", 'Kathiyawadi Khadki']",117.0,117.0,,,
282,"Colaba Causeway in Mumbai is known for its vibrant street food scene, and there are many local food places to explore. Bademiya is a legendary eatery that has been serving mouth-watering kebabs and rolls for over 70 years. Leopold Cafe is another iconic establishment that serves a variety of delicious Indian and Continental dishes. ","['Bademiya', 'Leopold Cafe']",118.0,118.0,,,
283," For some tasty Mughlai cuisine, head to Baghdadi or Delhi Darbar. Olympia Coffee House is a great spot for a cup of hot coffee and a snack. Cafe Mondegar is a popular hangout that offers a range of Continental dishes and refreshing beverages.  ","['Baghdadi', 'Olympia Coffee House', 'Delhi Darbar', 'Cafe Mondegar']",119.0,119.0,,,
284,"Piccadilly and Bachelorr's are both famous for their mouth-watering ice creams and milkshakes. For some delectable desserts, Theobroma is the perfect place to indulge in cakes, pastries, and other baked goods. And if you're in the mood for some seafood, Sindhudurg Nagrik Seva Mandal is a must-visit. With so many options to choose from, you're sure to find something to satisfy your cravings ","['Piccadilly', ""Bachelorr's"", 'Theobroma', 'Sindhudurg Nagrik Seva Mandal']",120.0,120.0,,,
285,"Some famous palaces in India are the Hawa Mahal in Jaipur, the City Palace in Udaipur, and the Mysore Palace in Karnataka. ","['Hawa Mahal', 'City Palace', 'Mysore Palace']",121.0,121.0,,,
286,"Some of the most beautiful palaces in India include the Amber Palace in Jaipur, the Umaid Bhawan Palace in Jodhpur, the Lake Palace in Udaipur, the Jai Mahal Palace in Jaipur, the Taj Falaknuma Palace in Hyderabad, the Lalitha Mahal Palace in Mysore, the Bangalore Palace in Bengaluru, the Laxmi Vilas Palace in Vadodara, the Mubarak Mahal in Jaipur, and the Fernhills Palace in Ooty. ","['Amber Palace', 'Umaid Bhawan Palace', 'Lake Palace', 'Jai Mahal Palace', 'Taj Falaknuma Palace', 'Lalitha Mahal Palace', 'Bangalore Palace', 'Laxmi Vilas Palace', 'Mubarak Mahal', 'Fernhills Palace']",122.0,122.0,,,
287,The Palace of Versailles in France,['The Palace of Versailles'],123.0,123.0,,,
288,The Royal Palace of Caserta in Italy,['The Royal Palace of Caserta'],124.0,124.0,,,
289,Mysore Palace in India,['Mysore Palace'],125.0,125.0,,,
290,The Palace of Westminster in England,['The Palace of Westminster'],126.0,126.0,,,
291,Pena Palace in Portugal,['Pena Palace'],127.0,127.0,,,
292,Topkapi Palace in Turkey,['Topkapi Palace'],128.0,128.0,,,
293,Winter Palace in Russia,['Winter Palace'],129.0,129.0,,,
294,Forbidden City in China,['Forbidden City'],130.0,130.0,,,
295,Alhambra in Spain,['Alhambra'],131.0,131.0,,,
296,"Dolmabahçe Palace in Turkey.

 ",['Dolmabahçe Palace'],132.0,132.0,,,
297,Kamakhya Temple,['Kamakhya Temple'],133.0,133.0,,,
298,Umananda Island,['Umananda Island'],134.0,134.0,,,
299,Assam State Zoo,['Assam State Zoo'],135.0,135.0,,,
300,Brahmaputra River Cruise,['Brahmaputra River Cruise'],136.0,136.0,,,
301,Pobitora Wildlife Sanctuary,['Pobitora Wildlife Sanctuary'],137.0,137.0,,,
302,Srimanta Sankaradeva Kalakshetra,['Srimanta Sankaradeva Kalakshetra'],138.0,138.0,,,
303,Nehru Park,['Nehru Park'],139.0,139.0,,,
304,Bhubaneswari Temple,['Bhubaneswari Temple'],140.0,140.0,,,
305,Navagraha Temple,['Navagraha Temple'],141.0,141.0,,,
306,Regional Science Center ,['Regional Science Center'],142.0,142.0,,,
307,Mehrangarh Fort,['Mehrangarh Fort'],143.0,143.0,,,
308,Umaid Bhawan Palace,['Umaid Bhawan Palace'],144.0,144.0,,,
309,Jaswant Thada,['Jaswant Thada'],145.0,145.0,,,
310,Mandore Gardens,['Mandore Gardens'],146.0,146.0,,,
311,Rao Jodha Desert Rock Park,['Rao Jodha Desert Rock Park'],147.0,147.0,,,
312,Balsamand Lake and Palace,['Balsamand Lake and Palace'],148.0,148.0,,,
313,Kailana Lake,['Kailana Lake'],149.0,149.0,,,
314,Sardar Government Museum,['Sardar Government Museum'],150.0,150.0,,,
315,Chamunda Mata Temple,['Chamunda Mata Temple'],151.0,151.0,,,
316,Toorji Ka Jhalra ,['Toorji Ka Jhalra'],152.0,152.0,,,
317,Jaipur include the magnificent Amber Fort,['Amber Fort'],153.0,153.0,,,
318, the stunning Hawa Mahal,['Hawa Mahal'],154.0,154.0,,,
319, the grand City Palace,['City Palace'],155.0,155.0,,,
320, the beautiful Jal Mahal,['Jal Mahal'],156.0,156.0,,,
321, the historic Jantar Mantar,['Jantar Mantar'],157.0,157.0,,,
322, the serene Birla Mandir,['Birla Mandir'],158.0,158.0,,,
323, the lively Johari Bazaar,['Johari Bazaar'],159.0,159.0,,,
324, the fascinating Albert Hall Museum,['Albert Hall Museum'],160.0,160.0,,,
325, the tranquil Sisodia Rani Garden and Palace,['Sisodia Rani Garden and Palace'],161.0,161.0,,,
326, and the impressive Nahargarh Fort. ,['Nahargarh Fort'],162.0,162.0,,,
327,"Hawa Mahal - Also known as the ""Palace of the Winds,"" Hawa Mahal is a stunning five-story palace that features intricate latticework and 953 small windows.
Amer Fort - Located just outside of Jaipur, Amer Fort is a magnificent fortification that dates back to the 16th century and boasts stunning views of the surrounding hills.
City Palace - The City Palace is a complex of palaces, gardens, and courtyards that has been home to the rulers of Jaipur for over 300 years. ","['Hawa Mahal', 'Amer Fort', 'City Palace']",163.0,163.0,,,
